Date,Open,High,Low,Close,Volume,Size
2018/5/29,3129.621,3143.2076,3112.1531,3120.4605,13571780000,1.77821E+11
2018/5/30,3081.1418,3085.397,3041.0002,3041.4434,15511512600,1.91983E+11
2018/5/31,3061.8291,3098.0764,3054.2685,3095.4737,14047553200,1.85198E+11
2018/6/1,3084.7536,3102.088,3059.7857,3075.1372,12987219900,1.66545E+11
2018/6/4,3083.4265,3098.402,3076.9936,3091.1909,11459390200,1.54668E+11
2018/6/5,3088.0076,3114.7687,3080.0457,3114.2055,11873559200,1.64802E+11
2018/6/6,3109.1746,3117.5251,3103.5329,3115.1803,12019613500,1.62877E+11
2018/6/7,3121.1842,3128.7154,3105.5779,3109.4988,12778497000,1.67164E+11
2018/6/8,3100.6038,3100.6848,3053.2879,3067.1478,13468822000,1.61115E+11
2018/6/11,3057.3393,3063.6102,3037.9138,3052.7831,10856378600,1.42995E+11
2018/6/12,3053.0279,3081.4473,3034.1012,3079.8018,11327509600,1.5412E+11
2018/6/13,3071.4636,3071.4636,3044.1198,3049.7965,11960788600,1.40124E+11
2018/6/14,3038.0704,3066.0469,3032.4062,3044.1597,11546948700,1.39273E+11
2018/6/15,3037.4522,3048.7967,3008.7324,3021.9008,14453257100,1.57376E+11
2018/6/19,2982.6504,2984.9706,2871.3548,2907.8221,23055006700,2.36802E+11
2018/6/20,2889.984,2925.5611,2872.1629,2915.7314,14430142000,1.49391E+11
2018/6/21,2912.0032,2940.5863,2872.6189,2875.8099,15437833200,1.55887E+11
2018/6/22,2855.5849,2891.9685,2837.1444,2889.7603,12614312900,1.23126E+11
2018/6/25,2903.4495,2908.624,2857.8709,2859.3364,12191768700,1.29327E+11
2018/6/26,2829.9947,2850.24,2803.7851,2844.5081,12591846800,1.34894E+11
2018/6/27,2842.3958,2854.2579,2798.7997,2813.1775,12942083300,1.36519E+11
2018/6/28,2799.9039,2825.9872,2782.4464,2786.8966,11835790700,1.27008E+11
2018/6/29,2789.8111,2848.3721,2782.3811,2847.4181,12567168500,1.33516E+11
2018/7/2,2841.5795,2845.6801,2756.815,2775.557,13703503400,1.45748E+11
2018/7/3,2774.5701,2786.8878,2722.4485,2786.8878,14249846600,1.60177E+11
2018/7/4,2776.6324,2793.179,2754.1552,2759.126,12326218100,1.30453E+11
2018/7/5,2755.3394,2777.5227,2727.9399,2733.8819,12922611200,1.3255E+11
2018/7/6,2731.3532,2768.8737,2691.0208,2747.2285,13629438000,1.48079E+11
2018/7/9,2752.4466,2815.79,2752.4466,2815.1095,12154930900,1.35262E+11
2018/7/10,2819.7121,2828.4926,2800.6251,2827.6252,11706274800,1.30756E+11
2018/7/11,2780.7043,2794.3596,2752.435,2777.7711,12682114900,1.38215E+11
2018/7/12,2771.0408,2844.1932,2771.0408,2837.6586,14698020000,1.70294E+11
2018/7/13,2831.4284,2835.4627,2818.8484,2831.1837,11768934800,1.46282E+11
2018/7/16,2827.0823,2837.5092,2804.4929,2814.0418,10776715100,1.29372E+11
2018/7/17,2806.8853,2806.9194,2774.7624,2798.1259,10540922000,1.24022E+11
2018/7/18,2801.7774,2818.3953,2786.0404,2787.257,12096116500,1.38547E+11
2018/7/19,2791.0156,2805.0106,2764.4858,2772.5454,11448649300,1.29353E+11
2018/7/20,2769.7537,2837.8623,2753.8397,2829.2712,14590768800,1.55506E+11
2018/7/23,2815.2008,2863.5711,2809.6163,2859.5424,17338279700,1.86993E+11
2018/7/24,2862.267,2911.4646,2862.267,2905.5618,22957830700,2.28696E+11
2018/7/25,2911.4529,2912.3134,2894.039,2903.6467,16780020700,1.664E+11
2018/7/26,2905.7941,2915.2974,2875.7006,2882.2254,16842820200,1.57477E+11
2018/7/27,2879.6901,2889.6936,2864.1098,2873.5938,14637161000,1.32398E+11
2018/7/30,2871.9397,2896.0109,2850.296,2869.0495,15165224900,1.45938E+11
2018/7/31,2866.8985,2884.6799,2854.3197,2876.4009,11893111700,1.17142E+11
2018/8/1,2882.5061,2897.3997,2823.9293,2824.5337,14951434800,1.50072E+11
2018/8/2,2815.3438,2815.3438,2726.4825,2768.0239,17417900300,1.68626E+11
2018/8/3,2763.3957,2777.6572,2740.4317,2740.4429,12700636300,1.2913E+11
2018/8/6,2736.5256,2760.4744,2692.3216,2705.1565,12975305800,1.32983E+11
2018/8/7,2711.7361,2779.374,2696.0391,2779.374,14957974300,1.47249E+11
2018/8/8,2771.1286,2779.9124,2741.067,2744.0696,14768871500,1.3997E+11
2018/8/9,2729.5787,2801.6592,2726.2153,2794.3818,15166033300,1.5108E+11
2018/8/10,2791.4018,2806.1149,2777.5061,2795.3099,12153223200,1.23113E+11
2018/8/13,2769.0166,2789.7983,2742.5599,2785.872,12753224100,1.29461E+11
2018/8/14,2780.7357,2789.4437,2766.5693,2780.9646,10957107700,1.12465E+11
2018/8/15,2777.2493,2777.7032,2721.2404,2723.2576,11616178700,1.18708E+11
2018/8/16,2691.426,2732.9489,2672.7407,2705.1917,12027787800,1.17581E+11
2018/8/17,2723.8871,2730.3326,2665.5918,2668.966,11244529400,1.15499E+11
2018/8/20,2673.0662,2698.4658,2653.1119,2698.4658,11078416400,1.14048E+11
2018/8/21,2700.3416,2739.1732,2696.2923,2733.8264,11358683900,1.2226E+11
2018/8/22,2731.9576,2731.9576,2709.0615,2714.6082,9366464000,98463969945
2018/8/23,2714.867,2736.0101,2700.8042,2724.6244,9844647000,1.07826E+11
2018/8/24,2717.0812,2748.8243,2705.3237,2729.4308,10051626900,1.02666E+11
2018/8/27,2736.3185,2780.899,2736.3185,2780.899,13276257800,1.4143E+11
2018/8/28,2782.2927,2791.3898,2769.4013,2777.9808,11874936700,1.25119E+11
2018/8/29,2774.8646,2778.5393,2762.35,2769.2947,10015692900,1.01221E+11
2018/8/30,2769.3322,2780.5271,2736.346,2737.7367,10606094300,1.064E+11
2018/8/31,2730.1132,2744.6311,2710.5368,2725.2499,10975874200,1.14813E+11
2018/9/3,2716.4037,2722.8524,2692.3644,2720.7344,10221301100,1.04818E+11
2018/9/4,2720.6477,2756.6071,2712.376,2750.5804,10901030700,1.13709E+11
2018/9/5,2741.3801,2745.4673,2704.3368,2704.3368,10500226900,1.07269E+11
2018/9/6,2697.5777,2719.4055,2683.7445,2691.5929,9901783300,1.06266E+11
2018/9/7,2696.6775,2728.5464,2683.7193,2702.3007,10752329300,1.1384E+11
2018/9/10,2698.0107,2703.4285,2667.3168,2669.4845,10355917000,1.02861E+11
2018/9/11,2668.4872,2680.5727,2652.7044,2664.7997,9986594600,96884582206
2018/9/12,2659.744,2672.0735,2647.1701,2656.1101,9002675800,93448206178
2018/9/13,2679.2077,2689.0624,2653.1894,2686.5784,10733501400,1.12464E+11
2018/9/14,2688.7787,2694.9201,2675.2896,2681.6431,10000500800,1.04992E+11
2018/9/17,2671.2907,2671.2907,2647.9153,2651.7886,8823888800,86962599230
2018/9/18,2644.2961,2700.1934,2644.2961,2699.9501,11576799300,1.13032E+11
2018/9/19,2694.7992,2746.0796,2690.9942,2730.8503,14155031800,1.40107E+11
2018/9/20,2732.1697,2743.9645,2724.0835,2729.2438,11138746300,1.04876E+11
2018/9/21,2733.8742,2797.4851,2722.0319,2797.4848,15801664200,1.48976E+11
2018/9/25,2775.0663,2790.0321,2771.1595,2781.1385,11198317900,1.08528E+11
2018/9/26,2785.3165,2827.3413,2783.3419,2806.8133,13956770600,1.45059E+11
2018/9/27,2805.793,2810.5062,2786.3217,2791.7748,12399769600,1.23448E+11
2018/9/28,2794.2644,2821.7553,2791.8363,2821.3501,13429045600,1.2537E+11
2018/10/8,2768.2075,2771.9384,2710.1781,2716.5104,14950138800,1.41532E+11
2018/10/9,2713.7319,2734.3142,2711.1971,2721.013,11677189900,1.10292E+11
2018/10/10,2723.7242,2743.548,2703.0626,2725.8367,11348573600,1.11312E+11
2018/10/11,2643.074,2661.2859,2560.3164,2583.4575,19715070200,1.70058E+11
2018/10/12,2574.0415,2615.9169,2536.6653,2606.9125,17008163500,1.42803E+11
2018/10/15,2605.9124,2611.9685,2564.7375,2568.0984,11857619700,1.05215E+11
2018/10/16,2567.7643,2597.7152,2536.441,2546.3296,11941914400,1.06792E+11
2018/10/17,2574.3127,2582.5485,2517.5728,2561.614,12995399700,1.17388E+11
2018/10/18,2544.911,2544.911,2485.6192,2486.4186,12542851300,1.06577E+11
2018/10/19,2460.0808,2553.3867,2449.197,2550.4652,14732355800,1.30096E+11
2018/10/22,2565.6444,2675.4063,2565.6444,2654.8762,21188844900,1.9731E+11
2018/10/23,2652.6476,2659.8123,2583.2605,2594.8255,17834354300,1.66919E+11
2018/10/24,2579.9715,2640.4017,2577.7725,2603.295,15987367900,1.4196E+11
2018/10/25,2540.9347,2606.1007,2531.5349,2603.7995,16203297900,1.3763E+11
2018/10/26,2610.8982,2626.116,2580.8452,2598.8468,15893611900,1.33415E+11
2018/10/29,2593.5908,2595.5365,2529.1883,2542.1033,13424192300,1.225E+11
2018/10/30,2538.5737,2586.9188,2521.7836,2568.0481,16668230900,1.52386E+11
2018/10/31,2573.0146,2612.9221,2567.0274,2602.7832,18055034800,1.54895E+11
2018/11/1,2617.0325,2636.7992,2603.6514,2606.2372,20090393200,1.80254E+11
2018/11/2,2649.2512,2676.4762,2628.8697,2676.4762,22502692100,2.07862E+11
2018/11/5,2665.427,2673.1879,2639.2707,2665.4306,19376010000,1.68589E+11
2018/11/6,2660.7193,2660.8627,2635.3207,2659.3564,16366947900,1.38801E+11
2018/11/7,2659.8446,2675.6772,2639.2463,2641.342,17320198600,1.47262E+11
2018/11/8,2660.0873,2662.3688,2632.3012,2635.6322,15963548700,1.28669E+11
2018/11/9,2621.238,2621.238,2598.1609,2598.8715,15244630700,1.2126E+11
2018/11/12,2593.2004,2631.1696,2590.2106,2630.5195,17503130800,1.42351E+11
2018/11/13,2600.5004,2666.4853,2597.3477,2654.8795,24928244700,1.89607E+11
2018/11/14,2648.3091,2658.3072,2627.9565,2632.2425,23844935100,1.7697E+11
2018/11/15,2632.1379,2668.1704,2631.8875,2668.1704,20784872100,1.71882E+11
2018/11/16,2669.7799,2695.5689,2657.0341,2679.1097,24219884900,2.04984E+11
2018/11/19,2681.8988,2703.5116,2674.1781,2703.5116,23166282700,1.96563E+11
2018/11/20,2684.2874,2690.8299,2643.3588,2645.8545,21589130900,1.8087E+11
2018/11/21,2619.8211,2653.796,2617.7759,2651.5053,18259644700,1.49376E+11
2018/11/22,2655.8964,2658.0011,2634.4827,2645.4339,14930906300,1.2557E+11
2018/11/23,2640.6674,2642.0356,2577.3511,2579.4831,19147454900,1.49976E+11
2018/11/26,2580.8424,2594.9966,2568.0352,2575.8101,13431454000,1.08158E+11
2018/11/27,2585.8261,2592.5353,2566.1663,2574.6792,12365843600,1.02227E+11
2018/11/28,2575.4541,2601.9626,2561.5618,2601.7365,14596347300,1.19578E+11
2018/11/29,2613.7805,2617.5479,2567.4434,2567.4434,15716873800,1.29472E+11
2018/11/30,2564.5644,2590.2102,2555.3223,2588.1875,13932902100,1.1222E+11
2018/12/3,2647.1319,2665.298,2629.1843,2654.798,20747895500,1.87832E+11
2018/12/4,2651.5613,2666.0784,2644.8964,2665.9577,16794055800,1.44143E+11
2018/12/5,2629.8328,2660.3888,2625.9132,2649.8051,15450205600,1.3373E+11
2018/12/6,2629.8196,2633.6778,2603.1323,2605.1813,14166165000,1.29093E+11
2018/12/7,2609.3408,2614.5817,2599.2775,2605.8876,10907499300,97727662644
2018/12/10,2589.194,2599.7615,2576.2424,2584.5822,11319966900,99148142973
2018/12/11,2587.0148,2596.1464,2583.1959,2594.0881,10130436400,85404123352
2018/12/12,2608.1141,2610.0086,2595.075,2602.1526,10351830100,88998195762
2018/12/13,2607.144,2645.8367,2599.4586,2634.0491,15073811500,1.32396E+11
2018/12/14,2627.2833,2629.1641,2593.7407,2593.7407,14594248800,1.23725E+11
2018/12/17,2587.2632,2598.967,2573.8674,2597.9737,11736325000,1.02961E+11
2018/12/18,2583.6343,2599.1479,2563.5731,2576.6495,11703337000,99306536449
2018/12/19,2578.675,2579.8743,2547.0783,2549.5634,10766179700,93713175030
2018/12/20,2544.5054,2554.8586,2516.0193,2536.2675,12056649600,1.03505E+11
2018/12/21,2526.5535,2527.4214,2498.6937,2516.2506,11567120000,1.01361E+11
2018/12/24,2506.7372,2529.4395,2500.443,2527.0071,9733985200,85760935759
2018/12/25,2503.9498,2513.9641,2462.8448,2504.819,14067056000,1.14766E+11
2018/12/26,2501.1199,2513.8264,2492.0758,2498.2939,10879962900,93989532584
2018/12/27,2527.7167,2532.0022,2483.0864,2483.0864,13540684300,1.1248E+11
2018/12/28,2483.6171,2505.1138,2478.325,2493.8962,11924525000,1.05981E+11
2019/1/2,2497.8805,2500.2783,2456.4233,2465.291,10993201300,97592571964
2019/1/3,2461.7829,2488.479,2455.9256,2464.3628,12439749700,1.06923E+11
2019/1/4,2446.0193,2515.316,2440.9066,2514.8682,16887766700,1.39299E+11
2019/1/7,2528.6987,2536.9775,2515.5083,2533.0887,17730501000,1.45513E+11
2019/1/8,2530.3001,2531.345,2520.1648,2526.4622,15809918100,1.23379E+11
2019/1/9,2536.4173,2574.4079,2536.157,2544.3449,19188793000,1.60813E+11
2019/1/10,2543.8534,2551.8257,2531.6638,2535.0985,15987432600,1.32692E+11
2019/1/11,2539.5487,2554.7869,2533.3586,2553.8313,14944410000,1.22376E+11
2019/1/14,2553.3284,2556.2939,2533.0101,2535.7653,14482546400,1.16243E+11
2019/1/15,2537.3697,2571.5016,2532.4333,2570.3449,16026553000,1.37375E+11
2019/1/16,2569.0697,2574.2362,2563.0061,2570.4221,14930153900,1.26876E+11
2019/1/17,2573.5755,2582.556,2557.7114,2559.637,16246813400,1.27546E+11
2019/1/18,2567.7386,2598.8836,2565.9043,2596.0056,19076723700,1.5127E+11
2019/1/21,2599.0575,2618.9801,2599.0575,2610.5094,16342511500,1.39915E+11
2019/1/22,2609.6421,2609.6421,2573.0617,2579.7041,15253777300,1.22995E+11
2019/1/23,2575.2583,2589.5128,2572.4054,2581.0041,13142679800,1.05101E+11
2019/1/24,2584.6481,2597.2894,2569.7004,2591.6935,15404204600,1.31575E+11
2019/1/25,2596.2618,2617.0022,2595.6294,2601.7234,15939402600,1.35415E+11
2019/1/28,2615.7118,2630.3183,2591.1,2596.9767,14698176500,1.27466E+11
2019/1/29,2592.3549,2601.7358,2559.982,2594.2536,15558111200,1.26749E+11
2019/1/30,2584.7459,2598.815,2575.4091,2575.5756,12050257100,1.01104E+11
2019/1/31,2581.3315,2606.6283,2571.5789,2584.5724,15430386900,1.26013E+11
2019/2/1,2597.7777,2618.4765,2590.5543,2618.2323,13198685000,1.11523E+11
2019/2/11,2613.1742,2654.0964,2613.1742,2653.896,15489885800,1.37307E+11
2019/2/12,2654.0349,2674.4778,2648.8295,2671.8937,18410117900,1.56742E+11
2019/2/13,2674.5198,2727.075,2666.522,2721.0683,24379401000,2.07125E+11
2019/2/14,2715.5358,2729.455,2707.4865,2719.6999,19703734900,1.70331E+11
2019/2/15,2712.7862,2715.6321,2679.7849,2682.385,19600426500,1.69823E+11
2019/2/18,2699.8171,2754.3566,2699.8171,2754.3566,26043600700,2.24184E+11
2019/2/19,2759.496,2780.7837,2737.5864,2755.6459,28804627100,2.47121E+11
2019/2/20,2761.0588,2767.4109,2739.9783,2761.2189,24597252700,2.05447E+11
2019/2/21,2759.9383,2794.0131,2744.9762,2751.8012,29864996900,2.53033E+11
2019/2/22,2749.4615,2804.2262,2736.3324,2804.2262,30148141100,2.64519E+11
2019/2/25,2838.3896,2961.7951,2838.3896,2961.2834,52865859000,4.65991E+11
2019/2/26,2969.0976,2995.6762,2938.6227,2941.5163,56555796700,4.92397E+11
2019/2/27,2939.9287,2997.4882,2924.6432,2953.8242,47497645300,4.11838E+11
2019/2/28,2950.0548,2965.3037,2930.195,2940.9538,35020660200,2.98764E+11
2019/3/1,2954.4021,2994.005,2930.8345,2994.005,34578620000,3.07338E+11
2019/3/4,3015.9427,3090.7959,3006.9417,3027.5755,52564943600,4.80604E+11
2019/3/5,3019.8797,3054.9617,3009.4476,3054.2466,42414252900,3.82769E+11
2019/3/6,3060.4327,3103.8251,3050.1113,3102.0991,55500636500,4.85478E+11
2019/3/7,3103.6677,3129.9395,3074.9784,3106.4179,58381706500,5.25725E+11
2019/3/8,3038.3362,3075.0461,2969.5815,2969.8614,57785547300,5.25598E+11
2019/3/11,2969.0802,3028.2543,2963.5834,3026.9925,42621302900,4.04368E+11
2019/3/12,3049.0844,3093.3913,3029.8999,3060.3073,51117315800,4.87067E+11
2019/3/13,3062.3267,3065.2884,3013.9319,3026.9513,45321462500,4.51247E+11
2019/3/14,3013.597,3041.1557,2968.8237,2990.685,37314179800,3.5624E+11
2019/3/15,3000.8789,3048.1212,2999.4317,3021.7512,34120613900,3.44722E+11
2019/3/18,3027.8012,3096.4176,3009.5071,3096.4176,39779717900,3.9847E+11
2019/3/19,3099.8971,3113.4325,3076.3627,3090.975,35090886000,3.53217E+11
2019/3/20,3084.1704,3102.5203,3053.4519,3090.6403,35855750500,3.49295E+11
2019/3/21,3094.1247,3125.0192,3086.85,3101.455,41425118200,4.0394E+11
2019/3/22,3100.7264,3107.2754,3064.884,3104.1487,36484834600,3.56678E+11
2019/3/25,3058.8016,3086.9961,3041.9504,3043.0313,38027876200,3.75376E+11
2019/3/26,3057.559,3062.6896,2988.4905,2997.0954,35349802100,3.41445E+11
2019/3/27,3012.2573,3022.7623,2987.7717,3022.7196,29139035700,2.95076E+11
2019/3/28,3009.7988,3025.7789,2991.7789,2994.9434,28810642500,2.89555E+11
2019/3/29,3000.6783,3093.0329,2999.9866,3090.758,37508299100,3.867E+11
2019/4/1,3111.6619,3176.6221,3111.6619,3170.361,46612469300,4.80086E+11
2019/4/2,3183.2736,3193.2717,3164.9066,3176.8227,44706898100,4.62662E+11
2019/4/3,3159.1468,3219.2564,3152.3319,3216.2952,43054863500,4.42622E+11
2019/4/4,3233.6886,3254.1401,3216.8545,3246.5714,46911766900,4.75156E+11
2019/4/8,3271.2722,3288.4531,3210.5151,3244.8103,50451840300,5.06431E+11
2019/4/9,3240.3938,3251.6458,3215.7048,3239.6639,36416999700,3.80273E+11
2019/4/10,3224.6454,3264.7778,3204.8785,3241.9299,38013440800,3.9567E+11
2019/4/11,3241.5474,3254.1259,3185.546,3189.9619,35303187900,3.60685E+11
2019/4/12,3184.8595,3199.278,3168.0421,3188.6256,28978899600,2.88909E+11
2019/4/15,3233.4583,3253.9763,3177.2698,3177.7866,34880978500,3.55666E+11
2019/4/16,3164.3969,3253.5978,3153.2062,3253.5978,35791875200,3.60167E+11
2019/4/17,3250.1518,3275.3335,3239.8048,3263.1179,35754179600,3.5451E+11
2019/4/18,3261.0742,3271.3878,3241.8257,3250.2012,32553994200,3.23508E+11
2019/4/19,3250.1452,3274.3347,3226.8124,3270.7973,31519800400,3.15132E+11
2019/4/22,3278.4906,3279.4894,3206.878,3215.0426,35321738700,3.59154E+11
2019/4/23,3211.8719,3231.5815,3186.7569,3198.5938,32836120700,3.2487E+11
2019/4/24,3203.5588,3210.6508,3156.607,3201.6137,27487216400,2.78411E+11
2019/4/25,3190.5851,3193.7494,3123.0258,3123.8261,32587912900,3.09076E+11
2019/4/26,3108.1635,3129.2134,3085.8049,3086.3989,28087385400,2.74776E+11
2019/4/29,3090.6331,3107.7605,3050.0261,3062.4985,29211488600,2.89063E+11
2019/4/30,3052.6223,3088.4074,3052.6223,3078.3389,22230251700,2.25498E+11
2019/5/6,2984.7273,2986.5399,2876.4688,2906.464,32697226900,3.14337E+11
2019/5/7,2914.2914,2937.2832,2889.0732,2926.3908,25328176900,2.45444E+11
2019/5/8,2873.1433,2929.4306,2866.7041,2893.7567,23153051900,2.18893E+11
2019/5/9,2871.1968,2888.8596,2845.0374,2850.9537,20004113300,1.97447E+11
2019/5/10,2878.2344,2941.4539,2838.3847,2939.2106,28230680800,2.74176E+11
2019/5/13,2905.067,2921.4103,2892.1745,2903.7131,21202988200,2.02624E+11
2019/5/14,2872.8336,2909.2041,2872.8336,2883.6107,20834535300,2.01223E+11
2019/5/15,2902.6423,2945.3946,2902.6423,2938.6781,23051970100,2.26263E+11
2019/5/16,2933.4954,2956.171,2929.0645,2955.711,24838570100,2.26203E+11
2019/5/17,2955.7669,2956.7832,2873.7998,2882.2962,26630164300,2.47875E+11
2019/5/20,2874.8011,2882.6294,2838.453,2870.6046,20947244200,1.99211E+11
2019/5/21,2867.7066,2919.2373,2862.4951,2905.9688,21138702200,2.02778E+11
2019/5/22,2905.5241,2912.3952,2879.6437,2891.7046,20002690500,1.93629E+11
2019/5/23,2880.8426,2885.1389,2846.956,2852.5153,19734030900,1.92869E+11
2019/5/24,2847.8356,2871.8555,2846.0215,2852.9948,16720549000,1.62689E+11
2019/5/27,2851.2809,2898.129,2833.0363,2892.3782,19672090200,1.93769E+11
2019/5/28,2890.2658,2924.0395,2887.0835,2909.9106,22331055700,2.27254E+11
2019/5/29,2894.8297,2934.9768,2890.6645,2914.6964,19895882100,2.02855E+11
2019/5/30,2903.4246,2907.8463,2881.3802,2905.8054,20575878900,1.97106E+11
2019/5/31,2904.4976,2922.9075,2895.5778,2898.6961,19523058000,1.9128E+11
2019/6/3,2901.7424,2920.8292,2875.9019,2890.0809,21594355400,2.08073E+11
2019/6/4,2887.6405,2888.3861,2851.9728,2862.2803,18846354100,1.81119E+11
2019/6/5,2882.9369,2888.7676,2858.5719,2861.4181,18156104700,1.75201E+11
2019/6/6,2862.3327,2862.3327,2822.1853,2827.7978,17706441100,1.64851E+11
2019/6/10,2833.0145,2861.131,2824.3554,2852.1302,16658591800,1.6249E+11
2019/6/11,2854.0704,2927.4303,2854.0704,2925.7162,26052579600,2.5448E+11
2019/6/12,2917.2239,2924.7018,2903.8833,2909.3796,24025577500,2.23064E+11
2019/6/13,2905.2877,2918.4227,2885.9232,2910.7406,21295779100,1.91748E+11
2019/6/14,2912.9988,2924.3197,2879.6573,2881.9743,21543579600,1.94303E+11
2019/6/17,2880.4226,2902.4808,2877.3941,2887.6221,15396496000,1.43142E+11
2019/6/18,2891.0917,2898.3304,2874.3129,2890.158,14770532000,1.36935E+11
2019/6/19,2944.1154,2953.3355,2916.2149,2917.8029,23075697300,2.25567E+11
2019/6/20,2917.331,2997.3888,2915.0895,2987.1186,29101153700,2.88297E+11
2019/6/21,2990.3687,3010.349,2989.2454,3001.9802,28697383500,2.76662E+11
2019/6/24,3004.2891,3012.826,2994.4219,3008.1479,21049389400,2.11237E+11
2019/6/25,3004.9095,3004.9095,2948.9907,2982.0738,24369924400,2.44315E+11
2019/6/26,2964.6153,2986.9139,2958.4632,2976.2837,17444953300,1.72516E+11
2019/6/27,2982.6125,3011.538,2981.045,2996.7926,19539704900,2.08619E+11
2019/6/28,2992.2426,2992.2426,2961.2225,2978.8784,18143152300,1.83642E+11
2019/7/1,3024.6238,3045.3669,3014.6871,3044.9028,25084043300,2.66541E+11
2019/7/2,3042.58,3048.4839,3033.7809,3043.9428,21452062400,2.29567E+11
2019/7/3,3031.832,3031.832,3006.3246,3015.2633,21229617300,2.18658E+11
2019/7/4,3015.6785,3024.5023,2991.9079,3005.2488,19441513300,2.02266E+11
2019/7/5,3004.7383,3014.8474,2990.9247,3011.0588,15675542900,1.63181E+11
2019/7/8,2997.8067,2997.8067,2918.7157,2933.3634,21154126800,2.05569E+11
2019/7/9,2928.8188,2937.7621,2912.8063,2928.2295,14511060400,1.54251E+11
2019/7/10,2935.1855,2936.7519,2908.162,2915.3022,13548353800,1.41236E+11
2019/7/11,2928.0553,2945.8023,2907.8852,2917.7609,14369252200,1.52181E+11
2019/7/12,2915.3401,2938.5311,2905.809,2930.5462,13779475900,1.42919E+11
2019/7/15,2921.546,2955.0003,2886.6993,2942.1853,16764339700,1.76533E+11
2019/7/16,2938.6411,2944.821,2931.2926,2937.6168,13181175100,1.40766E+11
2019/7/17,2933.0227,2942.0668,2924.4594,2931.6926,14963161600,1.52163E+11
2019/7/18,2921.7387,2921.7387,2901.1766,2901.1766,14988882800,1.49089E+11
2019/7/19,2909.6794,2939.5973,2909.6794,2924.2006,14946955300,1.49071E+11
2019/7/22,2925.7882,2927.1601,2879.69,2886.974,18067496000,2.04289E+11
2019/7/23,2886.9044,2901.3591,2883.0457,2899.9446,12931050800,1.48077E+11
2019/7/24,2907.9275,2936.4522,2907.7865,2923.2775,15524576200,1.78858E+11
2019/7/25,2923.1886,2937.3601,2916.1498,2937.3601,14568438500,1.75356E+11
2019/7/26,2928.0614,2948.3261,2924.4513,2944.541,13934338800,1.58775E+11
2019/7/29,2943.918,2948.4665,2932.9773,2941.007,12799184600,1.47439E+11
2019/7/30,2946.2566,2965.632,2946.2566,2952.3383,14831646200,1.70866E+11
2019/7/31,2944.3977,2944.3977,2926.4853,2932.5058,14105234800,1.64608E+11
2019/8/1,2920.8506,2927.3421,2901.7503,2908.766,14238981300,1.71116E+11
2019/8/2,2861.3323,2872.473,2851.4402,2867.8376,18488844300,2.16327E+11
2019/8/5,2854.578,2863.6891,2821.4957,2821.4957,16741942300,1.96891E+11
2019/8/6,2776.9889,2787.4185,2733.9242,2777.5559,23112372700,2.55209E+11
2019/8/7,2789.0187,2792.6934,2768.6795,2768.6795,15771675200,1.76476E+11
2019/8/8,2784.1835,2799.6859,2782.2447,2794.5523,14953956400,1.78156E+11
2019/8/9,2805.5856,2808.3289,2770.4777,2774.7532,14824029300,1.7114E+11
2019/8/12,2781.9816,2814.9944,2776.6197,2814.9944,13156343300,1.62523E+11
2019/8/13,2798.0512,2802.0415,2790.608,2797.2596,13091650500,1.53958E+11
2019/8/14,2824.4864,2829.8906,2807.719,2808.9146,14401464100,1.73945E+11
2019/8/15,2762.339,2815.8964,2756.8341,2815.7976,15277215200,1.73671E+11
2019/8/16,2817.5708,2840.3164,2811.8016,2823.8238,14858234400,1.86139E+11
2019/8/19,2835.5181,2883.096,2829.8542,2883.096,21454666800,2.47092E+11
2019/8/20,2879.0816,2892.0796,2874.9988,2880.0012,18967720600,2.09774E+11
2019/8/21,2875.4708,2885.5861,2872.5573,2880.3307,15901966500,1.83187E+11
2019/8/22,2887.6649,2888.4969,2867.5522,2883.4358,14920621500,1.69662E+11
2019/8/23,2885.151,2902.4563,2878.7443,2897.4253,15915682600,1.92567E+11
2019/8/26,2851.0158,2870.4939,2849.2381,2863.5673,16989536300,1.91037E+11
2019/8/27,2879.5154,2919.6444,2879.406,2902.1932,20814179400,2.31E+11
2019/8/28,2901.6267,2905.4354,2887.0115,2893.7564,18309790300,2.01805E+11
2019/8/29,2895.9991,2898.6046,2878.5878,2890.9192,17861308200,1.96333E+11
2019/8/30,2907.3825,2914.5767,2874.1028,2886.2365,19395995100,2.24751E+11
2019/9/2,2886.9418,2928.4793,2883.6823,2924.1063,20278680700,2.26044E+11
2019/9/3,2925.9422,2930.1538,2915.1974,2930.1538,18900121600,2.2507E+11
2019/9/4,2927.747,2957.4116,2925.8825,2957.4116,22549590700,2.51213E+11
2019/9/5,2972.6619,3015.8443,2972.6619,2985.8648,30543870600,3.40201E+11
2019/9/6,2996.6216,2999.9434,2981.5983,2999.6013,21682603500,2.58319E+11
2019/9/9,3023.778,3026.2398,3005.6949,3024.7388,24337775200,2.86237E+11
2019/9/10,3027.4103,3027.4103,3005.3825,3021.2024,24001294700,2.75322E+11
2019/9/11,3029.9334,3030.557,3004.2152,3008.8118,22983736200,2.6339E+11
2019/9/12,3016.6267,3033.473,3005.1948,3031.2351,19696870100,2.24576E+11
2019/9/16,3041.922,3042.9284,3020.0495,3030.7544,22187895900,2.37442E+11
2019/9/17,3023.7109,3023.7109,2970.5704,2978.1178,22333806100,2.37739E+11
